period,org_code,org_name,region,attendances_type1,attendances_type2,attendances_type3,attendances_type1_booked,attendances_type2_booked,attendances_type3_booked,over_4hrs_type1,over_4hrs_type2,over_4hrs_type3,over_4hrs_type1_booked,over_4hrs_type2_booked,over_4hrs_type3_booked,wait_4_12h_dta,wait_12h_plus_dta,emergency_admissions_type1,emergency_admissions_type2,emergency_admissions_type3,emergency_admissions_other,total_attendances,total_over_4_hours,in_4_hours,pct_in_4_hours,total_emergency_admissions,source_file
2025-06-01,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,NHS ENGLAND LONDON,6808,0,8564,0,0,0,3230,0,243,0,0,0,298,221,2281,0,266,640,15372,3473,11899,77.40697371844912,3187,June-2025-CSV-revised.csv
2025-06-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,4556,0,0,482,0,4679,1499,0,0,101,0,15,208,18,2051,0,0,532,9717,1615,8102,83.3796439230215,2583,June-2025-CSV-revised.csv
2025-06-01,RBK,WALSALL HEALTHCARE NHS TRUST,NHS ENGLAND MIDLANDS,9482,0,4317,20,0,147,2895,0,73,7,0,0,922,55,3809,0,0,742,13966,2975,10991,78.69826722039238,4551,June-2025-CSV-revised.csv
2025-06-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,7932,0,2929,0,0,149,4151,0,84,0,0,2,508,816,1964,0,0,1763,11010,4237,6773,61.51680290644868,3727,June-2025-CSV-revised.csv
2025-06-01,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH WEST,17147,0,7253,423,0,0,6357,0,98,36,0,0,597,264,7553,0,0,748,24823,6491,18332,73.85086411795513,8301,June-2025-CSV-revised.csv
2025-06-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,,127,June-2025-CSV-revised.csv
2025-06-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,5785,0,0,0,0,0,867,0,0,0,0,0,0,0,812,0,0,292,5785,867,4918,85.01296456352637,1104,June-2025-CSV-revised.csv
2025-06-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,7306,0,2848,0,0,64,4083,0,90,0,0,4,511,427,2053,0,0,922,10218,4177,6041,59.12115873947935,2975,June-2025-CSV-revised.csv
2025-06-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,,784,June-2025-CSV-revised.csv
2025-06-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,16839,0,7673,0,0,761,6761,0,0,0,0,0,81,0,4698,0,0,2321,25273,6761,18512,73.24813041585882,7019,June-2025-CSV-revised.csv
2025-06-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,10773,325,7682,0,0,0,5365,0,383,0,0,0,750,377,4825,0,0,1665,18780,5748,13032,69.3929712460064,6490,June-2025-CSV-revised.csv
2025-06-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,5412,0,1105,372,0,14,1498,0,0,88,0,0,165,5,1187,0,0,292,6903,1586,5317,77.02448210922788,1479,June-2025-CSV-revised.csv
2025-06-01,RCF,AIREDALE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,6194,219,0,479,0,0,2095,0,0,0,0,0,328,99,1540,0,0,471,6892,2095,4797,69.60243760882182,2011,June-2025-CSV-revised.csv
2025-06-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,4715,0,309,265,0,22,312,0,0,21,0,0,11,0,953,0,0,66,5311,333,4978,93.72999435134626,1019,June-2025-CSV-revised.csv
2025-06-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",NHS ENGLAND EAST OF ENGLAND,6635,0,1176,0,0,0,2967,0,0,0,0,0,758,95,1816,0,0,327,7811,2967,4844,62.0151069005249,2143,June-2025-CSV-revised.csv
2025-06-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,8676,0,0,0,0,0,3681,0,0,0,0,0,697,25,2525,0,9,1958,8676,3681,4995,57.572614107883815,4492,June-2025-CSV-revised.csv
2025-06-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,8358,0,4975,729,0,153,3075,0,10,292,0,0,647,0,2112,0,0,383,14215,3377,10838,76.24340485402743,2495,June-2025-CSV-revised.csv
2025-06-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,11506,0,14392,1129,0,593,5944,0,549,0,0,0,1012,452,6014,0,396,1041,27620,6493,21127,76.49167270094135,7451,June-2025-CSV-revised.csv
2025-06-01,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,12342,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,12342,137,12205,98.88996921082483,0,June-2025-CSV-revised.csv
2025-06-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,22355,804,12806,0,0,0,9517,0,393,0,0,0,1435,414,6109,0,0,134,35965,9910,26055,72.44543305991937,6243,June-2025-CSV-revised.csv
2025-06-01,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,June-2025-CSV-revised.csv
2025-06-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,NHS ENGLAND SOUTH WEST,7034,0,13590,0,0,0,3980,0,916,0,0,0,735,429,2637,0,62,1007,20624,4896,15728,76.26066718386346,3706,June-2025-CSV-revised.csv
2025-06-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,15366,1643,7468,421,0,0,7502,27,223,68,0,0,1873,870,4531,0,0,2338,24898,7820,17078,68.5918547674512,6869,June-2025-CSV-revised.csv
2025-06-01,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,1467,0,0,0,0,0,109,0,0,0,0,0,0,0,116,0,10,1467,109,1358,92.5698704839809,126,June-2025-CSV-revised.csv
2025-06-01,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,,174,June-2025-CSV-revised.csv
2025-06-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",NHS ENGLAND LONDON,13369,2355,14694,0,0,0,5954,246,240,0,0,0,712,586,7737,0,0,367,30418,6440,23978,78.828325333684,8104,June-2025-CSV-revised.csv
2025-06-01,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,9221,0,0,22,0,0,3419,0,0,0,0,0,429,0,2967,0,0,486,9243,3419,5824,63.009845288326304,3453,June-2025-CSV-revised.csv
2025-06-01,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,9049,0,0,0,0,0,2401,0,0,0,0,0,275,1,2073,0,0,207,9049,2401,6648,73.4666814012598,2280,June-2025-CSV-revised.csv
2025-06-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,6588,0,6045,784,0,182,3702,0,435,447,0,59,564,78,2176,0,145,212,13599,4643,8956,65.85778366056327,2533,June-2025-CSV-revised.csv
2025-06-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,14646,0,4740,249,0,419,5338,0,181,55,0,9,643,519,3491,0,31,1417,20054,5583,14471,72.16016754762143,4939,June-2025-CSV-revised.csv
2025-06-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,7615,0,1279,0,0,0,2981,0,0,0,0,0,503,202,1528,0,0,499,8894,2981,5913,66.48302226219924,2027,June-2025-CSV-revised.csv
2025-06-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,8040,0,685,147,0,0,2548,0,0,0,0,0,505,240,2005,0,0,280,8872,2548,6324,71.28043282236249,2285,June-2025-CSV-revised.csv
2025-06-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,10891,0,6055,296,0,300,4397,0,139,61,0,2,519,236,2906,0,33,491,17542,4599,12943,73.7829209896249,3430,June-2025-CSV-revised.csv
2025-06-01,RH5,SOMERSET NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,12738,0,9378,0,0,2,5173,0,210,0,0,0,283,66,3193,0,0,1676,22118,5383,16735,75.66235645175875,4869,June-2025-CSV-revised.csv
2025-06-01,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,12847,0,4358,1193,0,107,4809,0,23,463,0,0,639,90,3769,0,0,1740,18505,5295,13210,71.38611186165902,5509,June-2025-CSV-revised.csv
2025-06-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,11765,1335,0,2,0,0,5029,106,0,1,0,0,363,9,3618,15,0,1551,13102,5136,7966,60.7998778812395,5184,June-2025-CSV-revised.csv
2025-06-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,8756,1214,7199,372,3,1351,3872,3,196,139,0,9,524,4,3426,0,0,3071,18895,4219,14676,77.67134162476846,6497,June-2025-CSV-revised.csv
2025-06-01,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,NHS ENGLAND SOUTH EAST,10271,953,3213,1903,0,819,3677,9,77,536,0,19,847,838,2911,0,0,2657,17159,4318,12841,74.83536336616353,5568,June-2025-CSV-revised.csv
2025-06-01,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,11860,2537,1911,997,227,0,3985,15,0,352,1,0,439,5,2242,0,0,431,17532,4353,13179,75.17111567419576,2673,June-2025-CSV-revised.csv
2025-06-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,NHS ENGLAND LONDON,10089,818,7093,0,0,0,3363,30,203,0,0,0,108,68,1956,0,0,232,18000,3596,14404,80.02222222222223,2188,June-2025-CSV-revised.csv
2025-06-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,NHS ENGLAND LONDON,15546,0,9786,0,0,0,7695,0,276,0,0,0,1251,712,3967,0,0,524,25332,7971,17361,68.53387020369493,4491,June-2025-CSV-revised.csv
2025-06-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,NHS ENGLAND LONDON,12910,0,5052,0,0,0,4521,0,0,0,0,0,252,0,1143,0,0,107,17962,4521,13441,74.83019708273021,1250,June-2025-CSV-revised.csv
2025-06-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,8539,0,4126,555,0,0,2394,0,150,82,0,0,519,694,2744,0,0,811,13220,2626,10594,80.13615733736762,3555,June-2025-CSV-revised.csv
2025-06-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,78,0,0,0,,94,June-2025-CSV-revised.csv
2025-06-01,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,8366,0,397,1,0,0,2124,0,0,0,0,0,334,11,2083,0,0,893,8764,2124,6640,75.76449109995436,2976,June-2025-CSV-revised.csv
2025-06-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NHS ENGLAND MIDLANDS,14177,513,8630,608,0,531,7382,0,105,298,0,4,1032,942,4921,0,0,1901,24459,7789,16670,68.15487141747414,6822,June-2025-CSV-revised.csv
2025-06-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,9049,0,7383,0,0,430,4843,0,109,0,0,3,728,761,5402,0,0,446,16862,4955,11907,70.61439924089669,5848,June-2025-CSV-revised.csv
2025-06-01,RJN,EAST CHESHIRE NHS TRUST,NHS ENGLAND NORTH WEST,4831,0,0,2,0,0,2575,0,0,0,0,0,172,259,983,0,0,185,4833,2575,2258,46.720463480240014,1168,June-2025-CSV-revised.csv
2025-06-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,5245,0,2400,0,0,0,2572,0,206,0,0,0,381,577,1704,0,0,1178,7645,2778,4867,63.66252452583388,2882,June-2025-CSV-revised.csv
2025-06-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,15041,0,9358,39,0,1219,6741,0,547,10,0,0,1619,931,3508,0,0,294,25657,7298,18359,71.55552091047278,3802,June-2025-CSV-revised.csv
2025-06-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,11174,0,5696,285,0,153,3627,0,266,123,0,3,574,43,3631,0,0,252,17308,4019,13289,76.77952391957476,3883,June-2025-CSV-revised.csv
2025-06-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,NHS ENGLAND SOUTH WEST,9169,138,5765,0,0,0,4584,0,85,0,0,0,477,658,2761,0,0,1712,15072,4669,10403,69.02202760084926,4473,June-2025-CSV-revised.csv
2025-06-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,NHS ENGLAND MIDLANDS,12391,1313,5969,0,0,0,5555,117,190,0,0,0,70,14,1479,42,31,329,19673,5862,13811,70.20281604229146,1881,June-2025-CSV-revised.csv
2025-06-01,RKE,WHITTINGTON HEALTH NHS TRUST,NHS ENGLAND LONDON,9127,0,0,0,0,0,2445,0,0,0,0,0,234,140,1304,0,0,27,9127,2445,6682,73.21135093678097,1331,June-2025-CSV-revised.csv
2025-06-01,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,15,June-2025-CSV-revised.csv
2025-06-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,NHS ENGLAND MIDLANDS,13220,0,7273,94,0,670,3509,0,140,11,0,1,1040,212,5965,0,0,820,21257,3661,17596,82.77743802041681,6785,June-2025-CSV-revised.csv
2025-06-01,RLQ,WYE VALLEY NHS TRUST,NHS ENGLAND MIDLANDS,6098,1035,217,72,0,0,2576,0,0,9,0,0,411,234,1372,0,0,174,7422,2585,4837,65.17111290757208,1546,June-2025-CSV-revised.csv
2025-06-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS,6939,0,1693,0,0,0,2566,0,64,0,0,0,261,484,1028,0,0,0,8632,2630,6002,69.53197405004634,1028,June-2025-CSV-revised.csv
2025-06-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND,13020,0,7591,0,0,0,4102,0,13,0,0,0,937,248,2403,0,0,1566,20611,4115,16496,80.03493280287225,3969,June-2025-CSV-revised.csv
2025-06-01,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,25985,0,8713,0,0,0,10696,0,380,0,0,0,1054,1179,6916,0,390,2091,34698,11076,23622,68.07885180702058,9397,June-2025-CSV-revised.csv
2025-06-01,RMC,BOLTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,7988,0,3979,51,0,13,3910,0,288,25,0,0,545,245,2505,0,107,906,12031,4223,7808,64.89901088853794,3518,June-2025-CSV-revised.csv
2025-06-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,8629,0,2431,390,0,55,4721,0,22,0,0,0,376,705,1690,0,0,148,11505,4743,6762,58.77444589308996,1838,June-2025-CSV-revised.csv
2025-06-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,5709,0,5661,0,0,0,2897,0,617,0,0,0,702,164,2535,0,0,1238,11370,3514,7856,69.09410729991205,3773,June-2025-CSV-revised.csv
2025-06-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,10496,45,3490,0,0,125,4268,0,106,0,0,0,83,23,3879,8,65,1416,14156,4374,9782,69.10144108505227,5368,June-2025-CSV-revised.csv
2025-06-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,NHS ENGLAND SOUTH EAST,11007,0,4082,0,0,0,3835,0,5,0,0,0,536,297,2977,0,0,401,15089,3840,11249,74.55099741533567,3378,June-2025-CSV-revised.csv
2025-06-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,10299,0,3929,0,0,639,2978,0,25,0,0,0,1724,78,3450,0,0,2858,14867,3003,11864,79.80090132508239,6308,June-2025-CSV-revised.csv
2025-06-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,8759,0,2068,279,0,13,3932,0,37,72,0,1,701,403,2412,0,0,809,11119,4042,7077,63.64781005486105,3221,June-2025-CSV-revised.csv
2025-06-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,9895,0,8172,330,0,0,3673,0,135,0,0,0,724,556,1936,0,0,244,18397,3808,14589,79.30097298472577,2180,June-2025-CSV-revised.csv
2025-06-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS,11008,587,1990,0,0,0,4131,25,205,0,0,0,709,697,2211,0,0,762,13585,4361,9224,67.89841737210158,2973,June-2025-CSV-revised.csv
2025-06-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,4643,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,4643,219,4424,95.28322205470602,0,June-2025-CSV-revised.csv
2025-06-01,RNZ,SALISBURY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,4881,295,1925,216,0,0,2178,0,0,104,0,0,351,31,1205,0,0,1005,7317,2282,5035,68.81235479021457,2210,June-2025-CSV-revised.csv
2025-06-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,14268,0,4315,0,0,0,4511,0,15,0,0,0,987,80,3884,0,452,962,18583,4526,14057,75.64440617768929,5298,June-2025-CSV-revised.csv
2025-06-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,0,6116,0,0,0,0,0,243,0,0,0,0,0,0,0,1,0,245,6116,243,5873,96.02681491170699,246,June-2025-CSV-revised.csv
2025-06-01,RPA,MEDWAY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,10049,0,6470,360,0,1116,3353,0,596,76,0,0,396,454,1806,0,0,475,17995,4025,13970,77.63267574326201,2281,June-2025-CSV-revised.csv
2025-06-01,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,1488,0,0,0,0,0,53,0,0,0,0,0,0,0,5,562,1488,53,1435,96.43817204301075,567,June-2025-CSV-revised.csv
2025-06-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,4831,0,0,0,0,0,791,0,0,0,0,0,9,2,507,0,0,219,4831,791,4040,83.62657834816808,726,June-2025-CSV-revised.csv
2025-06-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,19980,0,6091,617,0,0,5149,0,78,0,0,0,508,56,2717,0,0,321,26688,5227,21461,80.41441846522781,3038,June-2025-CSV-revised.csv
2025-06-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,NHS ENGLAND EAST OF ENGLAND,8513,0,1907,0,0,553,3484,0,0,0,0,0,344,99,1903,0,0,278,10973,3484,7489,68.24933928734166,2181,June-2025-CSV-revised.csv
2025-06-01,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND LONDON,11079,0,0,0,0,0,2188,0,0,0,0,0,185,23,1794,0,0,369,11079,2188,8891,80.25092517375214,2163,June-2025-CSV-revised.csv
2025-06-01,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,6051,0,3871,44,0,3,2269,0,40,15,0,0,614,2,1661,0,0,54,9969,2324,7645,76.68773196910422,1715,June-2025-CSV-revised.csv
2025-06-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,17563,736,11747,79,0,325,6835,0,196,35,0,0,1759,208,3616,0,0,1184,30450,7066,23384,76.79474548440065,4800,June-2025-CSV-revised.csv
2025-06-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NHS ENGLAND NORTH WEST,7384,0,5202,0,0,0,3512,0,58,0,0,0,626,356,2087,0,0,665,12586,3570,9016,71.63515016685206,2752,June-2025-CSV-revised.csv
2025-06-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,35162,381,1864,0,0,294,14726,0,101,0,0,12,2472,1892,9933,0,0,7067,37701,14839,22862,60.64030131826742,17000,June-2025-CSV-revised.csv
2025-06-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,13449,0,0,392,0,0,3610,0,0,0,0,0,252,55,1460,0,0,257,13841,3610,10231,73.91806950364858,1717,June-2025-CSV-revised.csv
2025-06-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,12288,1745,6292,0,0,1103,4473,89,1,0,0,0,595,48,3521,21,0,2799,21428,4563,16865,78.7054321448572,6341,June-2025-CSV-revised.csv
2025-06-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,13546,0,0,245,0,0,5020,0,0,66,0,0,430,223,2873,0,0,2539,13791,5086,8705,63.12087593357987,5412,June-2025-CSV-revised.csv
2025-06-01,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,9915,0,13581,0,0,0,1993,0,7,0,0,0,3,0,4250,0,11,456,23496,2000,21496,91.48791283622744,4717,June-2025-CSV-revised.csv
2025-06-01,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS,18581,0,9680,4485,0,39,8586,0,0,365,0,0,1059,709,3973,0,0,1913,32785,8951,23834,72.69788012810737,5886,June-2025-CSV-revised.csv
2025-06-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,12268,1813,3750,1643,0,217,3498,0,111,294,0,37,511,0,5313,92,21,4257,19691,3940,15751,79.99085876796507,9683,June-2025-CSV-revised.csv
2025-06-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,7124,0,3048,0,0,0,3452,0,26,0,0,0,584,183,2807,0,0,725,10172,3478,6694,65.80810066850177,3532,June-2025-CSV-revised.csv
2025-06-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST,10423,0,0,0,0,0,3709,0,0,0,0,0,486,587,3043,0,0,886,10423,3709,6714,64.41523553679363,3929,June-2025-CSV-revised.csv
2025-06-01,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST,0,0,8850,0,0,0,0,0,172,0,0,0,0,0,0,0,0,29,8850,172,8678,98.05649717514125,29,June-2025-CSV-revised.csv
2025-06-01,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,7240,0,9725,0,0,1635,3588,0,734,0,0,40,250,6,2560,0,115,2453,18600,4362,14238,76.54838709677419,5128,June-2025-CSV-revised.csv
2025-06-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST,9300,0,2951,169,0,1191,3208,0,94,22,0,26,622,264,3162,0,19,941,13611,3350,10261,75.38755418411579,4122,June-2025-CSV-revised.csv
2025-06-01,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,0,0,1256,0,0,43,0,0,4,0,0,0,0,0,0,0,0,0,1299,4,1295,99.69207082371055,0,June-2025-CSV-revised.csv
2025-06-01,RVJ,NORTH BRISTOL NHS TRUST,NHS ENGLAND SOUTH WEST,9261,0,0,1,0,0,3498,0,0,0,0,0,576,263,2520,0,0,2113,9262,3498,5764,62.23277909738717,4633,June-2025-CSV-revised.csv
2025-06-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,NHS ENGLAND LONDON,10881,0,1978,112,0,18,4160,0,298,28,0,9,472,994,2266,0,0,115,12989,4495,8494,65.39379474940334,2381,June-2025-CSV-revised.csv
2025-06-01,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,12129,0,13137,0,0,0,5583,0,374,0,0,0,535,1150,2935,0,588,464,25266,5957,19309,76.42286076149766,3987,June-2025-CSV-revised.csv
2025-06-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE,4778,0,11254,0,0,0,2497,0,49,0,0,0,233,11,1617,0,404,2189,16032,2546,13486,84.11926147704591,4210,June-2025-CSV-revised.csv
2025-06-01,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST,0,0,3100,0,0,0,0,0,52,0,0,0,0,0,0,0,4,120,3100,52,3048,98.3225806451613,124,June-2025-CSV-revised.csv
